20241212 010200;22024.25;22024.25;22023.75;22024;10
20241212 010300;22025;22025;22025;22025;1
20241212 010400;22026.75;22027.75;22025.25;22025.25;15
20241212 010500;22025.25;22025.5;22024;22024;6
20241212 010600;22023.75;22024;22023.75;22024;8
20241212 010700;22024.5;22025.5;22023.75;22025.5;5
20241212 010800;22026.25;22026.25;22026.25;22026.25;1
20241212 011000;22026.25;22028;22026.25;22028;3
20241212 011100;22028.75;22029.25;22028.5;22029.25;12
20241212 011200;22028.75;22028.75;22027.5;22027.75;12
20241212 011600;22026.75;22026.75;22026.75;22026.75;1
20241212 011700;22025.75;22025.75;22025;22025.5;8
20241212 011800;22024.5;22024.5;22022.75;22022.75;7
20241212 011900;22022.75;22023.25;22022.75;22023.25;2
20241212 012000;22024.75;22025.5;22024.5;22024.5;17
20241212 012100;22024.5;22024.5;22024.5;22024.5;1
20241212 012200;22024.75;22024.75;22024;22024;3
20241212 012400;22025.5;22025.5;22025.25;22025.25;2
20241212 012500;22026.75;22026.75;22026.25;22026.25;2
20241212 012600;22025.5;22025.5;22025.5;22025.5;2
20241212 012700;22025.75;22025.75;22025.5;22025.5;3
20241212 012800;22026.75;22026.75;22026.75;22026.75;1
20241212 013000;22026.25;22027.25;22026.25;22027.25;4
20241212 013100;22028;22029;22028;22029;4
20241212 013200;22027;22027;22025.25;22025.25;5
20241212 013400;22025;22025;22025;22025;1
20241212 013500;22025.25;22025.25;22024.5;22024.5;7
20241212 013600;22024.5;22024.5;22024.5;22024.5;1
20241212 013700;22024.75;22024.75;22024;22024;2
20241212 013900;22025;22025;22025;22025;1
20241212 014000;22026;22026.25;22026;22026.25;2
20241212 014300;22026.25;22026.25;22026.25;22026.25;1
20241212 014400;22028;22028.75;22028;22028.75;6
20241212 014600;22027.5;22027.5;22027.5;22027.5;1
20241212 014700;22027.25;22027.25;22026.75;22026.75;2
20241212 014800;22027;22027;22027;22027;1
20241212 015100;22025.75;22025.75;22025;22025;2
20241212 015200;22020.75;22020.75;22019.5;22019.5;5
20241212 015300;22019;22019.5;22018.75;22018.75;3
20241212 015400;22021.5;22021.5;22019.75;22019.75;3
20241212 015500;22022.5;22022.5;22021.5;22021.5;2
20241212 015600;22020.25;22020.25;22019.5;22019.5;10
20241212 015700;22020.5;22020.5;22020.5;22020.5;2
